0.05862551	-0.0069668377	0.16109583	0.06792794	0.15107909	0.03294257	-0.25231245	-0.19663315	0.0889386	0.012530832	0.08684815	0.02774097	0.13601135	0.039491333	-0.10788036	0.13164142
0.10585585	0.030421482	0.0628407	0.09524588	0.21260309	0.08588504	-0.20529813	-0.21164149	0.109226	-0.06957791	0.04196213	0.030075729	0.21755537	0.10950905	-0.13906358	0.25897324
0.10949968	0.09765115	0.014539047	0.11611404	0.104252055	0.067828625	-0.15331918	-0.1804964	0.0034443906	-0.05278592	-0.0028051191	0.08625036	0.15798935	0.15770632	-4.091404e-05	0.14317797
0.11648266	0.057198	0.11632561	0.080980144	0.22146662	0.06602189	-0.30241764	-0.24918485	0.084012136	-0.08164022	0.06344188	0.052086968	0.18709986	0.10579051	-0.15134244	0.1952219
0.024443148	0.05993709	0.112065546	0.07624883	0.24122266	0.011146733	-0.20086227	-0.21772344	0.124532	-0.08644577	0.06302407	-0.018274464	0.09168414	0.07332656	-0.09785244	0.14097361
0.012530899	0.023848336	0.049068842	0.04054196	0.18244281	0.04860951	-0.19896391	-0.13184941	0.06801637	0.0077453977	0.015516721	-0.023922488	0.14299138	0.09709542	-0.059530206	0.20591736
0.0625157	0.1057672	0.007017912	0.110230334	0.11856524	0.021272412	-0.14868014	-0.20487806	0.08691133	-0.049387272	0.046754777	-0.015363697	0.12003116	0.11092724	-0.061181724	0.124372564
0.07557764	0.059317254	0.06569559	0.08701302	0.12783827	0.025600675	-0.15598236	-0.14578481	0.09401957	-0.036476728	0.07860698	0.030830363	0.11512644	0.06412564	-0.12095563	0.118801326
0.1568623	0.10997486	-0.045101374	0.06877575	0.048343062	0.06871427	-0.11311194	-0.2538631	0.023215149	-0.12260548	-0.052492805	0.08695466	0.18079159	0.18955785	-0.021162344	0.17041495
0.10343956	0.018670684	0.026374944	0.021606881	0.10161522	0.041090615	-0.18124738	-0.1614796	0.02959727	-0.018964818	-0.038126104	-0.013296279	0.12018055	0.111727245	-0.061476897	0.16723615
0.025069596	0.026951022	0.11932471	0.0062007084	0.060319867	-0.009370183	-0.18184902	-0.13647372	0.07398589	0.006120696	-0.011562974	-0.033647746	0.13099368	0.104065396	-0.0978624	0.19535089
0.050306633	0.017866137	0.0347538	0.009393056	0.10374475	0.036391683	-0.138617	-0.12822227	0.0426116	-0.032027945	-0.03963812	-0.0092040915	0.12951586	0.13590853	-0.018033473	0.16099355
0.015477238	-0.059926394	0.08566256	-0.06950223	0.12982243	-0.048178647	-0.23607287	-0.053584337	0.12231594	0.06564936	0.09165368	-0.10958696	0.059769977	0.020069601	-0.085954234	0.08694445
0.016168721	0.08753275	0.01855845	0.09972187	0.083478436	0.074662745	-0.10299075	-0.095789015	0.010658061	0.0035396887	0.057030514	-0.008907131	0.11935741	0.10520114	-0.055144086	0.09610448
0.030713193	0.0139619885	0.058490556	0.069732904	0.22399804	-0.0010527945	-0.16243006	-0.13454607	0.13733642	0.008537448	0.08925117	-0.021560917	0.11264596	0.06468931	-0.14824568	0.11548668
0.050950363	0.03457956	0.021254633	0.016089214	0.1457284	-0.012948386	-0.16724034	-0.1285112	0.09978252	-0.030960988	0.044887513	-0.032987807	0.14230509	0.058686476	-0.054066774	0.16870268
-0.00370226	0.05319818	0.018804608	0.026241729	0.073005795	0.035194587	-0.09651486	-0.098563954	0.0036566083	-0.015734509	0.04221	-0.053640407	0.046061363	-0.009793196	-0.07199412	0.10065833
0.08465038	0.022913653	0.023851633	0.047865987	0.12218308	-0.0008025358	-0.1258477	-0.17115077	0.06399592	0.007137205	-0.011317595	-0.017829156	0.13392761	0.033019803	-0.08743114	0.14874996
0.058748547	0.06657944	0.030065635	0.062292457	0.089933924	0.02321332	-0.21184617	-0.20738554	0.023314374	-0.09698864	0.07588719	0.03396848	0.12878771	0.1142334	-0.04436332	0.1658751
0.11382862	0.07057475	0.05032627	0.118943684	0.15365648	0.07194709	-0.24386546	-0.27681354	0.06154912	-0.03012251	0.04812615	0.0553775	0.19101498	0.12974294	-0.095091835	0.24687733
-0.042759307	-0.03809733	0.10350147	-0.004543963	0.08069363	-0.068169214	-0.112815626	-0.01524124	0.1064825	0.0007775803	0.10343257	-0.070124656	-0.031809922	0.02000814	-0.115136206	0.051420406
0.13586181	0.10411247	-0.13741185	0.145152	-0.046436008	0.17826928	-0.01610795	-0.2604353	-0.1182461	-0.18282515	-0.115081795	0.10137128	0.18937117	0.19357425	0.09605868	0.22785003
0.042865004	-0.018873807	0.05316206	-0.007215483	0.08699832	0.006415634	-0.20150277	-0.07870402	0.04598415	0.046511397	0.08989042	-0.0062101707	0.021029303	-0.021258792	-0.05327415	0.018322084
0.059169542	0.022053687	0.012065841	0.029419538	0.11503413	0.056062043	-0.080174975	-0.07656584	0.05552266	-0.059459634	0.017490309	-0.023585977	0.0640037	0.10279794	-0.050467238	0.10731633
-0.039784156	-0.014250356	0.09758061	-0.05964797	0.114844695	-0.06239186	-0.11144793	0.0031509947	0.1140626	0.03491462	0.09667919	-0.034475062	0.048917986	-0.054745413	-0.07080537	0.07982684
-0.06013641	-0.056833237	0.10084431	-0.0088439975	0.124883235	-0.029891932	-0.12308268	-0.02698143	0.08753449	0.04640344	0.05572711	-0.012103059	0.04489	0.0022150446	-0.049182013	0.018190453
0.11762024	0.05739456	-0.010640923	0.06269846	0.036927234	0.09312863	-0.005849888	-0.17500497	-0.050221123	-0.0784909	-0.059885327	0.09010931	0.15251313	0.13628326	-0.0072417185	0.1554078
0.04173399	0.02960402	0.049547352	0.03450418	0.10255993	-0.03966981	-0.20190598	-0.1352612	0.070193924	-0.023579	0.069736935	-0.0017325912	0.049338523	0.08344807	-0.07741934	0.09322088
0.060042188	0.11936756	-0.037730463	0.081796296	0.004922988	0.06918283	-0.055418994	-0.13439277	-0.061257306	-0.032663025	-0.028521387	0.08979478	0.16602348	0.101896614	0.059410013	0.116496556
0.026302043	-0.022122743	0.038133428	-0.008719724	0.061458267	-0.019038683	-0.14903754	-0.13188756	0.09857542	0.012845999	0.07768595	-0.02321587	0.0691365	-0.0028808294	-0.11062797	0.07896497
0.012796729	-0.049063075	0.05788856	0.05309553	0.10969719	-0.027004458	-0.19955711	-0.09104948	0.06361149	0.04894528	0.015178834	-0.013955139	0.022555836	0.0650558	-0.11630701	0.071377285
0.011962064	-0.028928764	0.05677538	0.017760022	0.11211184	0.036250733	-0.15274507	-0.09558251	0.052898295	-0.00873919	0.13900429	-0.013845135	0.051036976	-0.0041184626	-0.0770906	0.07887119
0.021155251	-0.020552998	0.07153477	-0.018353557	0.1920088	0.021315448	-0.15784885	-0.12119404	0.086341776	0.064712346	0.06558369	-0.045871932	0.07176389	0.07247543	-0.15850098	0.027867418
0.007847502	-0.040621873	0.056916367	-0.035760973	0.07557565	-0.010106802	-0.07648235	-0.01588145	0.066192456	-0.009308544	0.07884465	-0.08730166	-0.016977789	0.024638835	-0.09812161	0.066327654
0.045907177	0.018935375	-0.01917663	0.028428199	0.05804895	0.07633287	-0.108929716	-0.079760365	0.049503222	-0.034918997	-0.028518202	0.0063111945	0.13101695	0.088879876	-0.07955206	0.14761515
0.0677282	0.11293511	-0.02348627	0.07394543	0.09579648	0.1090368	-0.077110805	-0.16201116	0.015321755	-0.024461541	0.02005695	0.04681549	0.15602946	0.12347856	-0.06710029	0.17959228
0.050226044	-0.037778124	0.01341389	-0.023213752	0.034553897	-0.01565153	-0.0703332	-0.10411593	0.008294992	-0.025390035	-0.0063483324	-0.03206692	0.064970896	0.007130192	-0.03820676	0.11528529
0.0032741358	0.011060406	0.09569052	-0.015397402	0.054729223	-0.038549908	-0.0926669	-0.039872557	0.0026467065	-0.023498936	0.0031412847	0.013259871	0.03626948	0.0059244325	0.009780537	0.075386554
0.058468852	0.05994073	-0.0451226	0.04049235	0.030494185	0.078403875	-0.04513307	-0.05045151	-0.053772397	-0.026701145	-0.020906834	-0.00478439	0.053765085	0.012497353	0.041328415	0.0662913
-0.060623605	-0.052037507	0.10432262	-0.05005635	0.14090586	-0.010266104	-0.12159298	0.01638253	0.060689736	0.09312612	0.05117929	-0.06205666	-0.028421633	-0.044278722	-0.12285969	0.0028702386
0.050101355	0.006809633	0.052588053	0.022504741	0.08067836	0.0020515493	-0.05941555	-0.083523296	-0.0068001486	-0.037280444	-0.05047865	-0.034726318	0.08183037	0.046785068	-0.022590896	0.07021042
-0.008417202	-0.02846857	0.04692801	0.022852076	0.11280591	-0.06271257	-0.20863995	-0.055084646	0.12165285	-0.025144417	0.049498953	3.1888398e-05	0.06567266	0.011749466	-0.07782009	0.138569
0.02247445	0.050591514	0.07409868	0.06408468	0.097928114	0.0010852626	-0.15762432	-0.09243433	0.064604506	-0.00941355	0.07850833	-0.027945053	0.051327888	-0.008049998	-0.05000885	0.05734406
0.008001151	0.007622174	0.10369773	-0.054406133	0.05284093	-0.069187865	-0.15002903	-0.057128515	0.07171099	0.06380708	0.045254733	-0.046833113	0.019034473	-0.038629547	-0.11059217	0.06295949
0.05751062	-0.0017926221	0.052653834	-0.04347485	0.061677862	0.018143462	-0.10632043	-0.069565214	0.044292126	0.04235763	-0.022114744	-0.039826088	0.025416676	0.037762623	-0.014390741	0.10167457
0.015688727	0.020042822	-0.0071461224	0.048898235	0.10618754	-0.024357727	-0.04680162	-0.07771776	0.015844868	-0.04541248	-0.00695106	-0.0143882185	0.022396263	0.06830218	0.0080548115	0.15417375
0.062094077	0.041311614	0.014885905	-0.035400353	0.05651936	0.019519422	-0.10881462	-0.008018264	0.022644667	0.024219852	-0.0064707305	-0.014984599	0.06270201	0.074937135	-0.029941285	0.08657223
0.12942795	0.08283836	-0.021691319	0.0171101	0.07833905	0.055040162	-0.10561357	-0.18107143	-0.00370707	-0.10007515	-0.06186015	0.057479035	0.14534923	0.075132415	0.022155898	0.12595709
